player,entity_id,filing_year,filing_period,has_inhouse_filing,inhouse_amount,outside_amount,canonical_spend,method,n_filings
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS",client:115381,2022,third_quarter,True,1070000,50000,1070000,in-house total (outside firms subsumed),2
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS",client:115381,2023,first_quarter,True,1030678,50000,1030678,in-house total (outside firms subsumed),2
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS",client:115381,2023,fourth_quarter,True,1140000,80000,1140000,in-house total (outside firms subsumed),3
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS",client:115381,2023,second_quarter,True,1010000,65000,1010000,in-house total (outside firms subsumed),3
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS",client:115381,2023,third_quarter,True,1030000,80000,1030000,in-house total (outside firms subsumed),3
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS",client:115381,2024,first_quarter,True,2030000,80000,2030000,in-house total (outside firms subsumed),3
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS",client:115381,2024,fourth_quarter,True,1440000,80000,1440000,in-house total (outside firms subsumed),3
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS",client:115381,2024,second_quarter,True,1460000,80000,1460000,in-house total (outside firms subsumed),3
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS",client:115381,2024,third_quarter,True,1090000,80000,1090000,in-house total (outside firms subsumed),3
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS",client:115381,2025,first_quarter,True,1180000,45000,1180000,in-house total (outside firms subsumed),2
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS",client:115381,2025,fourth_quarter,True,1060000,50000,1060000,in-house total (outside firms subsumed),2
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS",client:115381,2025,second_quarter,True,1170000,50000,1170000,in-house total (outside firms subsumed),2
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS",client:115381,2025,third_quarter,True,1070000,50000,1070000,in-house total (outside firms subsumed),2
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS",client:115381,2026,first_quarter,True,1130000,50000,1130000,in-house total (outside firms subsumed),2
Chainalysis Inc.,client:207913,2022,first_quarter,False,0,80000,80000,outside sum (no in-house filing),3
Chainalysis Inc.,client:207913,2022,fourth_quarter,False,0,110000,110000,outside sum (no in-house filing),3
Chainalysis Inc.,client:207913,2022,second_quarter,False,0,130000,130000,outside sum (no in-house filing),3
Chainalysis Inc.,client:207913,2022,third_quarter,False,0,110000,110000,outside sum (no in-house filing),3
Chainalysis Inc.,client:207913,2023,first_quarter,False,0,110000,110000,outside sum (no in-house filing),3
Chainalysis Inc.,client:207913,2023,fourth_quarter,False,0,90000,90000,outside sum (no in-house filing),2
Chainalysis Inc.,client:207913,2023,second_quarter,False,0,60000,60000,outside sum (no in-house filing),2
Chainalysis Inc.,client:207913,2023,third_quarter,False,0,100000,100000,outside sum (no in-house filing),2
Chainalysis Inc.,client:207913,2024,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Chainalysis Inc.,client:207913,2024,fourth_quarter,False,0,20000,20000,outside sum (no in-house filing),1
Chainalysis Inc.,client:207913,2024,second_quarter,False,0,50000,50000,outside sum (no in-house filing),2
Chainalysis Inc.,client:207913,2024,third_quarter,False,0,20000,20000,outside sum (no in-house filing),1
Chainalysis Inc.,client:207913,2025,first_quarter,False,0,20000,20000,outside sum (no in-house filing),1
Chainalysis Inc.,client:207913,2025,fourth_quarter,False,0,14000,14000,outside sum (no in-house filing),1
Chainalysis Inc.,client:207913,2025,second_quarter,False,0,20000,20000,outside sum (no in-house filing),1
Chainalysis Inc.,client:207913,2025,third_quarter,False,0,14000,14000,outside sum (no in-house filing),1
Chamber of Progress,client:211714,2022,first_quarter,True,30000,0,30000,in-house total (outside firms subsumed),1
Chamber of Progress,client:211714,2022,fourth_quarter,True,30000,45000,45000,outside sum (in-house filing under-reported),2
Chamber of Progress,client:211714,2022,second_quarter,True,110000,110000,110000,in-house total (outside firms subsumed),3
Chamber of Progress,client:211714,2022,third_quarter,True,110000,110000,110000,in-house total (outside firms subsumed),3
Chamber of Progress,client:211714,2023,fourth_quarter,False,0,20000,20000,outside sum (no in-house filing),1
Chamber of Progress,client:211714,2024,first_quarter,False,0,50000,50000,outside sum (no in-house filing),2
Chamber of Progress,client:211714,2024,fourth_quarter,True,60000,60000,60000,in-house total (outside firms subsumed),3
Chamber of Progress,client:211714,2024,second_quarter,True,120000,60000,120000,in-house total (outside firms subsumed),3
Chamber of Progress,client:211714,2024,third_quarter,True,80000,60000,80000,in-house total (outside firms subsumed),3
Chamber of Progress,client:211714,2025,first_quarter,True,10000,30000,30000,outside sum (in-house filing under-reported),2
Chamber of Progress,client:211714,2025,fourth_quarter,True,10000,30000,30000,outside sum (in-house filing under-reported),2
Chamber of Progress,client:211714,2025,second_quarter,True,80000,30000,80000,in-house total (outside firms subsumed),2
Chamber of Progress,client:211714,2025,third_quarter,True,60000,30000,60000,in-house total (outside firms subsumed),2
Chamber of Progress,client:211714,2026,first_quarter,True,50000,30000,50000,in-house total (outside firms subsumed),2
Circle,client:212787,2022,first_quarter,False,0,90000,90000,outside sum (no in-house filing),1
Circle,client:212787,2022,fourth_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2022,second_quarter,False,0,90000,90000,outside sum (no in-house filing),1
Circle,client:212787,2022,third_quarter,False,0,90000,90000,outside sum (no in-house filing),1
Circle,client:212787,2023,first_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2023,fourth_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2023,second_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2023,third_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2024,first_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2024,fourth_quarter,False,0,110000,110000,outside sum (no in-house filing),1
Circle,client:212787,2024,second_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2024,third_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2025,first_quarter,False,0,110000,110000,outside sum (no in-house filing),1
Circle,client:212787,2025,fourth_quarter,False,0,220000,220000,outside sum (no in-house filing),2
Circle,client:212787,2025,second_quarter,False,0,200000,200000,outside sum (no in-house filing),2
Circle,client:212787,2025,third_quarter,False,0,220000,220000,outside sum (no in-house filing),2
Circle,client:212787,2026,first_quarter,False,0,220000,220000,outside sum (no in-house filing),2
"Citigroup Washington, Inc.",client:160307,2022,first_quarter,True,1370000,310000,1370000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2022,fourth_quarter,True,1310000,310000,1310000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2022,second_quarter,True,1160000,310000,1160000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2022,third_quarter,True,1300000,310000,1300000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2023,first_quarter,True,1430000,330000,1430000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2023,fourth_quarter,True,1090000,270000,1090000,in-house total (outside firms subsumed),6
"Citigroup Washington, Inc.",client:160307,2023,second_quarter,True,1310000,270000,1310000,in-house total (outside firms subsumed),6
"Citigroup Washington, Inc.",client:160307,2023,third_quarter,True,1160000,270000,1160000,in-house total (outside firms subsumed),6
"Citigroup Washington, Inc.",client:160307,2024,first_quarter,True,930000,270000,930000,in-house total (outside firms subsumed),6
"Citigroup Washington, Inc.",client:160307,2024,fourth_quarter,True,1100000,330000,1100000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2024,second_quarter,True,960000,270000,960000,in-house total (outside firms subsumed),6
"Citigroup Washington, Inc.",client:160307,2024,third_quarter,True,1000000,270000,1000000,in-house total (outside firms subsumed),6
"Citigroup Washington, Inc.",client:160307,2025,first_quarter,True,1420000,290000,1420000,in-house total (outside firms subsumed),6
"Citigroup Washington, Inc.",client:160307,2025,fourth_quarter,True,1270000,400000,1270000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2025,second_quarter,True,1250000,350000,1250000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2025,third_quarter,True,1420000,400000,1420000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2026,first_quarter,True,1460000,420000,1460000,in-house total (outside firms subsumed),7
"Coinbase, Inc.",client:187781,2022,first_quarter,True,760000,300000,760000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2022,fourth_quarter,True,590000,280000,590000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2022,second_quarter,True,1000000,310000,1000000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2022,third_quarter,True,1040000,290000,1040000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2023,first_quarter,True,700000,280000,700000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2023,fourth_quarter,True,760000,333000,760000,in-house total (outside firms subsumed),7
"Coinbase, Inc.",client:187781,2023,second_quarter,True,710000,280000,710000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2023,third_quarter,True,750000,280000,750000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2024,first_quarter,True,870000,333000,870000,in-house total (outside firms subsumed),7
"Coinbase, Inc.",client:187781,2024,fourth_quarter,True,990000,423000,990000,in-house total (outside firms subsumed),7
"Coinbase, Inc.",client:187781,2024,second_quarter,True,1020000,413000,1020000,in-house total (outside firms subsumed),7
"Coinbase, Inc.",client:187781,2024,third_quarter,True,1000000,413000,1000000,in-house total (outside firms subsumed),7
"Coinbase, Inc.",client:187781,2025,first_quarter,True,1160000,390000,1160000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2025,fourth_quarter,True,820000,510000,820000,in-house total (outside firms subsumed),8
"Coinbase, Inc.",client:187781,2025,second_quarter,True,1010000,430000,1010000,in-house total (outside firms subsumed),7
"Coinbase, Inc.",client:187781,2025,third_quarter,True,800000,520000,800000,in-house total (outside firms subsumed),8
"Coinbase, Inc.",client:187781,2026,first_quarter,True,1070000,630000,1070000,in-house total (outside firms subsumed),9
ConsenSys Software Inc.,client:211873,2022,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2022,fourth_quarter,False,0,25000,25000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2022,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2022,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2023,first_quarter,False,0,25000,25000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2023,fourth_quarter,False,0,60000,60000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2023,second_quarter,False,0,37700,37700,outside sum (no in-house filing),2
ConsenSys Software Inc.,client:211873,2023,third_quarter,False,0,60000,60000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2024,first_quarter,False,0,60000,60000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2024,fourth_quarter,False,0,60000,60000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2024,second_quarter,False,0,60000,60000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2024,third_quarter,False,0,60000,60000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2025,first_quarter,False,0,60000,60000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2025,fourth_quarter,False,0,110000,110000,outside sum (no in-house filing),2
ConsenSys Software Inc.,client:211873,2025,second_quarter,False,0,140000,140000,outside sum (no in-house filing),2
ConsenSys Software Inc.,client:211873,2025,third_quarter,False,0,140000,140000,outside sum (no in-house filing),2
Consumer Bankers Association,client:114369,2022,first_quarter,True,790000,120000,790000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2022,fourth_quarter,True,1290000,120000,1290000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2022,second_quarter,True,890000,120000,890000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2022,third_quarter,True,860000,120000,860000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2023,first_quarter,True,830000,120000,830000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2023,fourth_quarter,True,1340000,120000,1340000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2023,second_quarter,True,810000,120000,810000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2023,third_quarter,True,1010000,120000,1010000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2024,first_quarter,True,1080000,100000,1080000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2024,fourth_quarter,True,1070000,50000,1070000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2024,second_quarter,True,800000,100000,800000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2024,third_quarter,True,1040000,80000,1040000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2025,first_quarter,True,850000,50000,850000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2025,fourth_quarter,True,970000,80000,970000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2025,second_quarter,True,650000,80000,650000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2025,third_quarter,True,1150000,80000,1150000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2026,first_quarter,True,830000,80000,830000,in-house total (outside firms subsumed),3
Crypto Council for Innovation,client:52259,2022,fourth_quarter,True,190000,130000,190000,in-house total (outside firms subsumed),3
Crypto Council for Innovation,client:52259,2022,third_quarter,True,160000,100000,160000,in-house total (outside firms subsumed),3
Crypto Council for Innovation,client:52259,2023,first_quarter,True,250000,145000,250000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2023,fourth_quarter,True,180000,170000,180000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2023,second_quarter,True,250000,170000,250000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2023,third_quarter,True,210000,170000,210000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2024,first_quarter,True,300000,160000,300000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2024,fourth_quarter,True,172000,140000,172000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2024,second_quarter,True,220000,150000,220000,in-house total (outside firms subsumed),5
Crypto Council for Innovation,client:52259,2024,third_quarter,True,172000,150000,172000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2025,first_quarter,True,128000,130000,130000,outside sum (in-house filing under-reported),4
Crypto Council for Innovation,client:52259,2025,fourth_quarter,True,300000,130000,300000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2025,second_quarter,True,330000,130000,330000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2025,third_quarter,True,200000,130000,200000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2026,first_quarter,True,300000,100000,300000,in-house total (outside firms subsumed),3
DEFI EUDCATION FUND,client:64795,2025,first_quarter,False,0,15000,15000,outside sum (no in-house filing),1
DEFI EUDCATION FUND,client:64795,2025,fourth_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DEFI EUDCATION FUND,client:64795,2025,second_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DEFI EUDCATION FUND,client:64795,2025,third_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DEFI EUDCATION FUND,client:64795,2026,first_quarter,False,0,30000,30000,outside sum (no in-house filing),1
"DEMAND PROGRESS ACTION, INC",client:199776,2022,fourth_quarter,False,0,20000,20000,outside sum (no in-house filing),2
"DEMAND PROGRESS ACTION, INC",client:199776,2022,third_quarter,False,0,14000,14000,outside sum (no in-house filing),1
"DEMAND PROGRESS ACTION, INC",client:199776,2023,first_quarter,True,10000,10000,10000,in-house total (outside firms subsumed),2
"DEMAND PROGRESS ACTION, INC",client:199776,2023,fourth_quarter,True,30000,16000,30000,in-house total (outside firms subsumed),3
"DEMAND PROGRESS ACTION, INC",client:199776,2023,second_quarter,True,20000,20000,20000,in-house total (outside firms subsumed),2
"DEMAND PROGRESS ACTION, INC",client:199776,2023,third_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"DEMAND PROGRESS ACTION, INC",client:199776,2024,first_quarter,True,30000,0,30000,in-house total (outside firms subsumed),1
"DEMAND PROGRESS ACTION, INC",client:199776,2024,fourth_quarter,True,20000,0,20000,in-house total (outside firms subsumed),1
"DEMAND PROGRESS ACTION, INC",client:199776,2024,second_quarter,True,30000,0,30000,in-house total (outside firms subsumed),1
"DEMAND PROGRESS ACTION, INC",client:199776,2024,third_quarter,True,10000,0,10000,in-house total (outside firms subsumed),1
"DEMAND PROGRESS ACTION, INC",client:199776,2025,first_quarter,True,70000,0,70000,in-house total (outside firms subsumed),1
"DEMAND PROGRESS ACTION, INC",client:199776,2025,fourth_quarter,True,40000,10000,40000,in-house total (outside firms subsumed),2
"DEMAND PROGRESS ACTION, INC",client:199776,2025,second_quarter,True,40000,10000,40000,in-house total (outside firms subsumed),2
"DEMAND PROGRESS ACTION, INC",client:199776,2025,third_quarter,True,40000,10000,40000,in-house total (outside firms subsumed),2
"DEMAND PROGRESS ACTION, INC",client:199776,2026,first_quarter,True,30000,10000,30000,in-house total (outside firms subsumed),2
DEMOCRACY DEFENDERS ACTION,client:69225,2025,fourth_quarter,False,0,40000,40000,outside sum (no in-house filing),1
DEMOCRACY DEFENDERS ACTION,client:69225,2025,third_quarter,False,0,40000,40000,outside sum (no in-house filing),1
DEMOCRACY DEFENDERS ACTION,client:69225,2026,first_quarter,False,0,40000,40000,outside sum (no in-house filing),1
DIGITAL SOVEREIGNTY ALLIANCE,client:65329,2025,first_quarter,False,0,10000,10000,outside sum (no in-house filing),1
DIGITAL SOVEREIGNTY ALLIANCE,client:65329,2025,second_quarter,False,0,10000,10000,outside sum (no in-house filing),1
DeFi Education Fund,client:212719,2022,first_quarter,True,260000,200000,260000,in-house total (outside firms subsumed),4
DeFi Education Fund,client:212719,2022,fourth_quarter,True,210000,200000,210000,in-house total (outside firms subsumed),4
DeFi Education Fund,client:212719,2022,second_quarter,True,260000,200000,260000,in-house total (outside firms subsumed),4
DeFi Education Fund,client:212719,2022,third_quarter,True,200000,200000,200000,in-house total (outside firms subsumed),4
DeFi Education Fund,client:212719,2023,first_quarter,True,210000,200000,210000,in-house total (outside firms subsumed),4
DeFi Education Fund,client:212719,2023,fourth_quarter,True,150000,150000,150000,in-house total (outside firms subsumed),4
DeFi Education Fund,client:212719,2023,second_quarter,True,200000,200000,200000,in-house total (outside firms subsumed),4
DeFi Education Fund,client:212719,2023,third_quarter,True,190000,200000,200000,outside sum (in-house filing under-reported),4
DeFi Education Fund,client:212719,2024,first_quarter,True,130000,120000,130000,in-house total (outside firms subsumed),3
DeFi Education Fund,client:212719,2024,fourth_quarter,True,140000,120000,140000,in-house total (outside firms subsumed),3
DeFi Education Fund,client:212719,2024,second_quarter,True,130000,120000,130000,in-house total (outside firms subsumed),3
DeFi Education Fund,client:212719,2024,third_quarter,True,130000,120000,130000,in-house total (outside firms subsumed),3
DeFi Education Fund,client:212719,2025,first_quarter,True,140000,120000,140000,in-house total (outside firms subsumed),3
DeFi Education Fund,client:212719,2025,fourth_quarter,True,290000,90000,290000,in-house total (outside firms subsumed),3
DeFi Education Fund,client:212719,2025,second_quarter,True,170000,120000,170000,in-house total (outside firms subsumed),3
DeFi Education Fund,client:212719,2025,third_quarter,True,290000,120000,290000,in-house total (outside firms subsumed),3
DeFi Education Fund,client:212719,2026,first_quarter,True,290000,80000,290000,in-house total (outside firms subsumed),3
Defense Credit Union Council,client:194941,2024,fourth_quarter,True,100000,0,100000,in-house total (outside firms subsumed),1
Defense Credit Union Council,client:194941,2024,third_quarter,True,100000,0,100000,in-house total (outside firms subsumed),1
Defense Credit Union Council,client:194941,2025,first_quarter,True,110000,0,110000,in-house total (outside firms subsumed),1
Defense Credit Union Council,client:194941,2025,fourth_quarter,True,190000,60000,190000,in-house total (outside firms subsumed),2
Defense Credit Union Council,client:194941,2025,second_quarter,True,150000,60000,150000,in-house total (outside firms subsumed),2
Defense Credit Union Council,client:194941,2025,third_quarter,True,170000,60000,170000,in-house total (outside firms subsumed),2
Defense Credit Union Council,client:194941,2026,first_quarter,True,190000,60000,190000,in-house total (outside firms subsumed),2
Digital Currency Group,client:210121,2022,first_quarter,False,0,120000,120000,outside sum (no in-house filing),2
Digital Currency Group,client:210121,2022,fourth_quarter,True,70000,60000,70000,in-house total (outside firms subsumed),3
Digital Currency Group,client:210121,2022,second_quarter,False,0,120000,120000,outside sum (no in-house filing),2
Digital Currency Group,client:210121,2022,third_quarter,True,130000,80000,130000,in-house total (outside firms subsumed),3
Digital Currency Group,client:210121,2023,first_quarter,True,70000,0,70000,in-house total (outside firms subsumed),1
Digital Currency Group,client:210121,2023,fourth_quarter,True,70000,0,70000,in-house total (outside firms subsumed),1
Digital Currency Group,client:210121,2023,second_quarter,True,70000,0,70000,in-house total (outside firms subsumed),1
Digital Currency Group,client:210121,2023,third_quarter,True,70000,0,70000,in-house total (outside firms subsumed),1
Digital Currency Group,client:210121,2024,first_quarter,True,130000,0,130000,in-house total (outside firms subsumed),1
Digital Currency Group,client:210121,2024,fourth_quarter,True,130000,0,130000,in-house total (outside firms subsumed),1
Digital Currency Group,client:210121,2024,second_quarter,True,130000,0,130000,in-house total (outside firms subsumed),1
Digital Currency Group,client:210121,2024,third_quarter,True,130000,20000,130000,in-house total (outside firms subsumed),2
Digital Currency Group,client:210121,2025,first_quarter,True,310000,0,310000,in-house total (outside firms subsumed),1
Digital Currency Group,client:210121,2025,fourth_quarter,True,440000,60000,440000,in-house total (outside firms subsumed),2
Digital Currency Group,client:210121,2025,second_quarter,True,380000,30000,380000,in-house total (outside firms subsumed),2
Digital Currency Group,client:210121,2025,third_quarter,True,420000,60000,420000,in-house total (outside firms subsumed),3
Digital Currency Group,client:210121,2026,first_quarter,True,380000,60000,380000,in-house total (outside firms subsumed),2
ELEVANTA,client:189392,2023,first_quarter,False,0,15000,15000,outside sum (no in-house filing),1
ELEVANTA,client:189392,2023,fourth_quarter,False,0,15000,15000,outside sum (no in-house filing),1
ELEVANTA,client:189392,2023,second_quarter,False,0,15000,15000,outside sum (no in-house filing),1
ELEVANTA,client:189392,2023,third_quarter,False,0,15000,15000,outside sum (no in-house filing),1
ELEVANTA,client:189392,2024,first_quarter,False,0,15000,15000,outside sum (no in-house filing),1
ELEVANTA,client:189392,2024,fourth_quarter,False,0,15000,15000,outside sum (no in-house filing),1
ELEVANTA,client:189392,2024,second_quarter,False,0,15000,15000,outside sum (no in-house filing),1
ELEVANTA,client:189392,2024,third_quarter,False,0,15000,15000,outside sum (no in-house filing),1
ELEVANTA,client:189392,2025,first_quarter,False,0,15000,15000,outside sum (no in-house filing),1
ELEVANTA,client:189392,2025,fourth_quarter,False,0,15000,15000,outside sum (no in-house filing),1
ELEVANTA,client:189392,2025,second_quarter,False,0,15000,15000,outside sum (no in-house filing),1
ELEVANTA,client:189392,2025,third_quarter,False,0,15000,15000,outside sum (no in-house filing),1
ELITE CATERING AND EVENT PROFESSIONALS,client:55000,2023,first_quarter,False,0,20000,20000,outside sum (no in-house filing),1
ELITE CATERING AND EVENT PROFESSIONALS,client:55000,2023,fourth_quarter,False,0,20000,20000,outside sum (no in-house filing),1
ELITE CATERING AND EVENT PROFESSIONALS,client:55000,2023,second_quarter,False,0,20000,20000,outside sum (no in-house filing),1
ELITE CATERING AND EVENT PROFESSIONALS,client:55000,2023,third_quarter,False,0,20000,20000,outside sum (no in-house filing),1
ELITE CATERING AND EVENT PROFESSIONALS,client:55000,2024,first_quarter,False,0,20000,20000,outside sum (no in-house filing),1
ELITE CATERING AND EVENT PROFESSIONALS,client:55000,2024,fourth_quarter,False,0,20000,20000,outside sum (no in-house filing),1
ELITE CATERING AND EVENT PROFESSIONALS,client:55000,2024,second_quarter,False,0,20000,20000,outside sum (no in-house filing),1
ELITE CATERING AND EVENT PROFESSIONALS,client:55000,2024,third_quarter,False,0,20000,20000,outside sum (no in-house filing),1
ELITE CATERING AND EVENT PROFESSIONALS,client:55000,2025,first_quarter,False,0,20000,20000,outside sum (no in-house filing),1
ELITE CATERING AND EVENT PROFESSIONALS,client:55000,2025,fourth_quarter,False,0,20000,20000,outside sum (no in-house filing),1
ELITE CATERING AND EVENT PROFESSIONALS,client:55000,2025,second_quarter,False,0,20000,20000,outside sum (no in-house filing),1
ELITE CATERING AND EVENT PROFESSIONALS,client:55000,2025,third_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"EXODUS MOVEMENT, INC.",client:212660,2022,first_quarter,False,0,40000,40000,outside sum (no in-house filing),1
"EXODUS MOVEMENT, INC.",client:212660,2022,second_quarter,False,0,30000,30000,outside sum (no in-house filing),1
"EXODUS MOVEMENT, INC.",client:212660,2025,first_quarter,True,70000,0,70000,in-house total (outside firms subsumed),1
"EXODUS MOVEMENT, INC.",client:212660,2025,fourth_quarter,True,70000,0,70000,in-house total (outside firms subsumed),1
"EXODUS MOVEMENT, INC.",client:212660,2025,second_quarter,True,70000,0,70000,in-house total (outside firms subsumed),1
"EXODUS MOVEMENT, INC.",client:212660,2025,third_quarter,True,70000,0,70000,in-house total (outside firms subsumed),1
"EXODUS MOVEMENT, INC.",client:212660,2026,first_quarter,True,40000,40000,40000,in-house total (outside firms subsumed),2
Earthjustice Action,client:55709,2023,fourth_quarter,False,0,20000,20000,outside sum (no in-house filing),1
Earthjustice Action,client:55709,2023,second_quarter,False,0,20000,20000,outside sum (no in-house filing),1
Earthjustice Action,client:55709,2023,third_quarter,False,0,20000,20000,outside sum (no in-house filing),1
Earthjustice Action,client:55709,2024,first_quarter,False,0,20000,20000,outside sum (no in-house filing),1
Earthjustice Action,client:55709,2024,fourth_quarter,True,118468,20000,118468,in-house total (outside firms subsumed),2
Earthjustice Action,client:55709,2024,second_quarter,False,0,20000,20000,outside sum (no in-house filing),1
Earthjustice Action,client:55709,2024,third_quarter,True,118468,20000,118468,in-house total (outside firms subsumed),2
Earthjustice Action,client:55709,2025,first_quarter,True,92635,20000,92635,in-house total (outside firms subsumed),2
Earthjustice Action,client:55709,2025,fourth_quarter,True,107772,20000,107772,in-house total (outside firms subsumed),2
Earthjustice Action,client:55709,2025,second_quarter,True,179616,20000,179616,in-house total (outside firms subsumed),2
Earthjustice Action,client:55709,2025,third_quarter,True,128864,20000,128864,in-house total (outside firms subsumed),2
Earthjustice Action,client:55709,2026,first_quarter,True,111651,0,111651,in-house total (outside firms subsumed),1
Electronic Payments Coalition,client:109921,2022,first_quarter,False,0,300000,300000,outside sum (no in-house filing),4
Electronic Payments Coalition,client:109921,2022,fourth_quarter,False,0,360000,360000,outside sum (no in-house filing),5
