player,entity_id,filing_year,filing_period,has_inhouse_filing,inhouse_amount,outside_amount,canonical_spend,method,n_filings
Chamber of Progress,client:211714,2026,first_quarter,True,50000,30000,50000,in-house total (outside firms subsumed),2
"Charles Schwab & Co., Inc.",client:143001,2022,first_quarter,False,0,700000,700000,outside sum (no in-house filing),6
"Charles Schwab & Co., Inc.",client:143001,2022,fourth_quarter,False,0,1130000,1130000,outside sum (no in-house filing),6
"Charles Schwab & Co., Inc.",client:143001,2022,second_quarter,False,0,890000,890000,outside sum (no in-house filing),6
"Charles Schwab & Co., Inc.",client:143001,2022,third_quarter,False,0,980000,980000,outside sum (no in-house filing),6
"Charles Schwab & Co., Inc.",client:143001,2023,first_quarter,False,0,820000,820000,outside sum (no in-house filing),7
"Charles Schwab & Co., Inc.",client:143001,2023,fourth_quarter,False,0,910000,910000,outside sum (no in-house filing),6
"Charles Schwab & Co., Inc.",client:143001,2023,second_quarter,False,0,800000,800000,outside sum (no in-house filing),7
"Charles Schwab & Co., Inc.",client:143001,2023,third_quarter,False,0,930000,930000,outside sum (no in-house filing),7
"Charles Schwab & Co., Inc.",client:143001,2024,first_quarter,False,0,1060000,1060000,outside sum (no in-house filing),7
"Charles Schwab & Co., Inc.",client:143001,2024,fourth_quarter,False,0,1150000,1150000,outside sum (no in-house filing),6
"Charles Schwab & Co., Inc.",client:143001,2024,second_quarter,False,0,760000,760000,outside sum (no in-house filing),6
"Charles Schwab & Co., Inc.",client:143001,2024,third_quarter,False,0,770000,770000,outside sum (no in-house filing),6
"Charles Schwab & Co., Inc.",client:143001,2025,first_quarter,False,0,720000,720000,outside sum (no in-house filing),7
"Charles Schwab & Co., Inc.",client:143001,2025,fourth_quarter,False,0,930000,930000,outside sum (no in-house filing),5
"Charles Schwab & Co., Inc.",client:143001,2025,second_quarter,False,0,670000,670000,outside sum (no in-house filing),5
"Charles Schwab & Co., Inc.",client:143001,2025,third_quarter,False,0,680000,680000,outside sum (no in-house filing),5
"Charles Schwab & Co., Inc.",client:143001,2026,first_quarter,False,0,820000,820000,outside sum (no in-house filing),5
Circle,client:212787,2022,first_quarter,False,0,90000,90000,outside sum (no in-house filing),1
Circle,client:212787,2022,fourth_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2022,second_quarter,False,0,90000,90000,outside sum (no in-house filing),1
Circle,client:212787,2022,third_quarter,False,0,90000,90000,outside sum (no in-house filing),1
Circle,client:212787,2023,first_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2023,fourth_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2023,second_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2023,third_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2024,first_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2024,fourth_quarter,False,0,110000,110000,outside sum (no in-house filing),1
Circle,client:212787,2024,second_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2024,third_quarter,False,0,100000,100000,outside sum (no in-house filing),1
Circle,client:212787,2025,first_quarter,False,0,110000,110000,outside sum (no in-house filing),1
Circle,client:212787,2025,fourth_quarter,False,0,220000,220000,outside sum (no in-house filing),2
Circle,client:212787,2025,second_quarter,False,0,200000,200000,outside sum (no in-house filing),2
Circle,client:212787,2025,third_quarter,False,0,220000,220000,outside sum (no in-house filing),2
Circle,client:212787,2026,first_quarter,False,0,220000,220000,outside sum (no in-house filing),2
Citadel Enterprise Americas LLC,client:212516,2022,first_quarter,False,0,90000,90000,outside sum (no in-house filing),2
Citadel Enterprise Americas LLC,client:212516,2022,fourth_quarter,False,0,100000,100000,outside sum (no in-house filing),2
Citadel Enterprise Americas LLC,client:212516,2022,second_quarter,False,0,100000,100000,outside sum (no in-house filing),2
Citadel Enterprise Americas LLC,client:212516,2022,third_quarter,False,0,100000,100000,outside sum (no in-house filing),2
Citadel Enterprise Americas LLC,client:212516,2023,first_quarter,False,0,100000,100000,outside sum (no in-house filing),2
Citadel Enterprise Americas LLC,client:212516,2023,fourth_quarter,False,0,100000,100000,outside sum (no in-house filing),2
Citadel Enterprise Americas LLC,client:212516,2023,second_quarter,False,0,100000,100000,outside sum (no in-house filing),2
Citadel Enterprise Americas LLC,client:212516,2023,third_quarter,False,0,100000,100000,outside sum (no in-house filing),2
Citadel Enterprise Americas LLC,client:212516,2024,first_quarter,False,0,100000,100000,outside sum (no in-house filing),2
Citadel Enterprise Americas LLC,client:212516,2024,fourth_quarter,False,0,160000,160000,outside sum (no in-house filing),4
Citadel Enterprise Americas LLC,client:212516,2024,second_quarter,False,0,100000,100000,outside sum (no in-house filing),2
Citadel Enterprise Americas LLC,client:212516,2024,third_quarter,False,0,150000,150000,outside sum (no in-house filing),4
Citadel Enterprise Americas LLC,client:212516,2025,first_quarter,False,0,160000,160000,outside sum (no in-house filing),4
Citadel Enterprise Americas LLC,client:212516,2025,fourth_quarter,False,0,160000,160000,outside sum (no in-house filing),4
Citadel Enterprise Americas LLC,client:212516,2025,second_quarter,False,0,160000,160000,outside sum (no in-house filing),4
Citadel Enterprise Americas LLC,client:212516,2025,third_quarter,False,0,160000,160000,outside sum (no in-house filing),4
Citadel Enterprise Americas LLC,client:212516,2026,first_quarter,False,0,170000,170000,outside sum (no in-house filing),4
"Citigroup Washington, Inc.",client:160307,2022,first_quarter,True,1370000,310000,1370000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2022,fourth_quarter,True,1310000,310000,1310000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2022,second_quarter,True,1160000,310000,1160000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2022,third_quarter,True,1300000,310000,1300000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2023,first_quarter,True,1430000,330000,1430000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2023,fourth_quarter,True,1090000,270000,1090000,in-house total (outside firms subsumed),6
"Citigroup Washington, Inc.",client:160307,2023,second_quarter,True,1310000,270000,1310000,in-house total (outside firms subsumed),6
"Citigroup Washington, Inc.",client:160307,2023,third_quarter,True,1160000,270000,1160000,in-house total (outside firms subsumed),6
"Citigroup Washington, Inc.",client:160307,2024,first_quarter,True,930000,270000,930000,in-house total (outside firms subsumed),6
"Citigroup Washington, Inc.",client:160307,2024,fourth_quarter,True,1100000,330000,1100000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2024,second_quarter,True,960000,270000,960000,in-house total (outside firms subsumed),6
"Citigroup Washington, Inc.",client:160307,2024,third_quarter,True,1000000,270000,1000000,in-house total (outside firms subsumed),6
"Citigroup Washington, Inc.",client:160307,2025,first_quarter,True,1420000,290000,1420000,in-house total (outside firms subsumed),6
"Citigroup Washington, Inc.",client:160307,2025,fourth_quarter,True,1270000,400000,1270000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2025,second_quarter,True,1250000,350000,1250000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2025,third_quarter,True,1420000,400000,1420000,in-house total (outside firms subsumed),7
"Citigroup Washington, Inc.",client:160307,2026,first_quarter,True,1460000,420000,1460000,in-house total (outside firms subsumed),7
Coin Center,client:191139,2022,first_quarter,False,0,230000,230000,outside sum (no in-house filing),3
Coin Center,client:191139,2022,fourth_quarter,False,0,230000,230000,outside sum (no in-house filing),3
Coin Center,client:191139,2022,second_quarter,False,0,230000,230000,outside sum (no in-house filing),3
Coin Center,client:191139,2022,third_quarter,False,0,230000,230000,outside sum (no in-house filing),3
Coin Center,client:191139,2023,first_quarter,False,0,200000,200000,outside sum (no in-house filing),3
Coin Center,client:191139,2023,fourth_quarter,True,210000,180000,210000,in-house total (outside firms subsumed),3
Coin Center,client:191139,2023,second_quarter,True,200000,180000,200000,in-house total (outside firms subsumed),3
Coin Center,client:191139,2023,third_quarter,True,200000,180000,200000,in-house total (outside firms subsumed),3
Coin Center,client:191139,2024,first_quarter,True,190000,180000,190000,in-house total (outside firms subsumed),3
Coin Center,client:191139,2024,fourth_quarter,True,220000,180000,220000,in-house total (outside firms subsumed),3
Coin Center,client:191139,2024,second_quarter,True,190000,180000,190000,in-house total (outside firms subsumed),3
Coin Center,client:191139,2024,third_quarter,True,190000,180000,190000,in-house total (outside firms subsumed),3
Coin Center,client:191139,2025,first_quarter,True,80000,80000,80000,in-house total (outside firms subsumed),2
Coin Center,client:191139,2025,fourth_quarter,True,120000,80000,120000,in-house total (outside firms subsumed),2
Coin Center,client:191139,2025,second_quarter,True,90000,80000,90000,in-house total (outside firms subsumed),2
Coin Center,client:191139,2025,third_quarter,True,90000,80000,90000,in-house total (outside firms subsumed),2
Coin Center,client:191139,2026,first_quarter,True,120000,80000,120000,in-house total (outside firms subsumed),2
"Coinbase Global, Inc.",client:58422,2023,fourth_quarter,False,0,30000,30000,outside sum (no in-house filing),1
"Coinbase Global, Inc.",client:58422,2024,first_quarter,False,0,80000,80000,outside sum (no in-house filing),1
"Coinbase Global, Inc.",client:58422,2024,fourth_quarter,False,0,80000,80000,outside sum (no in-house filing),1
"Coinbase Global, Inc.",client:58422,2024,second_quarter,False,0,80000,80000,outside sum (no in-house filing),1
"Coinbase Global, Inc.",client:58422,2024,third_quarter,False,0,80000,80000,outside sum (no in-house filing),1
"Coinbase Global, Inc.",client:58422,2025,first_quarter,False,0,80000,80000,outside sum (no in-house filing),1
"Coinbase Global, Inc.",client:58422,2025,second_quarter,False,0,80000,80000,outside sum (no in-house filing),1
"Coinbase, Inc.",client:187781,2022,first_quarter,True,760000,300000,760000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2022,fourth_quarter,True,590000,280000,590000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2022,second_quarter,True,1000000,310000,1000000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2022,third_quarter,True,1040000,290000,1040000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2023,first_quarter,True,700000,280000,700000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2023,fourth_quarter,True,760000,333000,760000,in-house total (outside firms subsumed),7
"Coinbase, Inc.",client:187781,2023,second_quarter,True,710000,280000,710000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2023,third_quarter,True,750000,280000,750000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2024,first_quarter,True,870000,333000,870000,in-house total (outside firms subsumed),7
"Coinbase, Inc.",client:187781,2024,fourth_quarter,True,990000,423000,990000,in-house total (outside firms subsumed),7
"Coinbase, Inc.",client:187781,2024,second_quarter,True,1020000,413000,1020000,in-house total (outside firms subsumed),7
"Coinbase, Inc.",client:187781,2024,third_quarter,True,1000000,413000,1000000,in-house total (outside firms subsumed),7
"Coinbase, Inc.",client:187781,2025,first_quarter,True,1160000,390000,1160000,in-house total (outside firms subsumed),6
"Coinbase, Inc.",client:187781,2025,fourth_quarter,True,820000,510000,820000,in-house total (outside firms subsumed),8
"Coinbase, Inc.",client:187781,2025,second_quarter,True,1010000,430000,1010000,in-house total (outside firms subsumed),7
"Coinbase, Inc.",client:187781,2025,third_quarter,True,800000,520000,800000,in-house total (outside firms subsumed),8
"Coinbase, Inc.",client:187781,2026,first_quarter,True,1070000,630000,1070000,in-house total (outside firms subsumed),9
ConsenSys Software Inc.,client:211873,2022,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2022,fourth_quarter,False,0,25000,25000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2022,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2022,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2023,first_quarter,False,0,25000,25000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2023,fourth_quarter,False,0,60000,60000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2023,second_quarter,False,0,37700,37700,outside sum (no in-house filing),2
ConsenSys Software Inc.,client:211873,2023,third_quarter,False,0,60000,60000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2024,first_quarter,False,0,60000,60000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2024,fourth_quarter,False,0,60000,60000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2024,second_quarter,False,0,60000,60000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2024,third_quarter,False,0,60000,60000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2025,first_quarter,False,0,60000,60000,outside sum (no in-house filing),1
ConsenSys Software Inc.,client:211873,2025,fourth_quarter,False,0,110000,110000,outside sum (no in-house filing),2
ConsenSys Software Inc.,client:211873,2025,second_quarter,False,0,140000,140000,outside sum (no in-house filing),2
ConsenSys Software Inc.,client:211873,2025,third_quarter,False,0,140000,140000,outside sum (no in-house filing),2
Consumer Bankers Association,client:114369,2022,first_quarter,True,790000,120000,790000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2022,fourth_quarter,True,1290000,120000,1290000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2022,second_quarter,True,890000,120000,890000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2022,third_quarter,True,860000,120000,860000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2023,first_quarter,True,830000,120000,830000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2023,fourth_quarter,True,1340000,120000,1340000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2023,second_quarter,True,810000,120000,810000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2023,third_quarter,True,1010000,120000,1010000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2024,first_quarter,True,1080000,100000,1080000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2024,fourth_quarter,True,1070000,50000,1070000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2024,second_quarter,True,800000,100000,800000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2024,third_quarter,True,1040000,80000,1040000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2025,first_quarter,True,850000,50000,850000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2025,fourth_quarter,True,970000,80000,970000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2025,second_quarter,True,650000,80000,650000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2025,third_quarter,True,1150000,80000,1150000,in-house total (outside firms subsumed),3
Consumer Bankers Association,client:114369,2026,first_quarter,True,830000,80000,830000,in-house total (outside firms subsumed),3
Consumer Technology Association,client:100900,2022,first_quarter,True,760000,130000,760000,in-house total (outside firms subsumed),5
Consumer Technology Association,client:100900,2022,fourth_quarter,True,890000,130000,890000,in-house total (outside firms subsumed),5
Consumer Technology Association,client:100900,2022,second_quarter,True,1210000,130000,1210000,in-house total (outside firms subsumed),5
Consumer Technology Association,client:100900,2022,third_quarter,True,750000,130000,750000,in-house total (outside firms subsumed),5
Consumer Technology Association,client:100900,2023,first_quarter,True,620000,128000,620000,in-house total (outside firms subsumed),5
Consumer Technology Association,client:100900,2023,fourth_quarter,True,960000,160000,960000,in-house total (outside firms subsumed),6
Consumer Technology Association,client:100900,2023,second_quarter,True,1400000,164000,1400000,in-house total (outside firms subsumed),6
Consumer Technology Association,client:100900,2023,third_quarter,True,940000,160000,940000,in-house total (outside firms subsumed),6
Consumer Technology Association,client:100900,2024,first_quarter,True,1020000,170000,1020000,in-house total (outside firms subsumed),6
Consumer Technology Association,client:100900,2024,fourth_quarter,True,1050000,190000,1050000,in-house total (outside firms subsumed),6
Consumer Technology Association,client:100900,2024,second_quarter,True,1800000,190000,1800000,in-house total (outside firms subsumed),6
Consumer Technology Association,client:100900,2024,third_quarter,True,1110000,170000,1110000,in-house total (outside firms subsumed),5
Consumer Technology Association,client:100900,2025,first_quarter,True,730000,160000,730000,in-house total (outside firms subsumed),5
Consumer Technology Association,client:100900,2025,fourth_quarter,True,1080000,170000,1080000,in-house total (outside firms subsumed),4
Consumer Technology Association,client:100900,2025,second_quarter,True,1450000,200000,1450000,in-house total (outside firms subsumed),5
Consumer Technology Association,client:100900,2025,third_quarter,True,800000,200000,800000,in-house total (outside firms subsumed),5
Consumer Technology Association,client:100900,2026,first_quarter,True,850000,150000,850000,in-house total (outside firms subsumed),4
Credit Suisse Securities (USA) LLC,client:106761,2022,first_quarter,True,240000,100000,240000,in-house total (outside firms subsumed),4
Credit Suisse Securities (USA) LLC,client:106761,2022,fourth_quarter,True,210000,60000,210000,in-house total (outside firms subsumed),3
Credit Suisse Securities (USA) LLC,client:106761,2022,second_quarter,True,260000,110000,260000,in-house total (outside firms subsumed),4
Credit Suisse Securities (USA) LLC,client:106761,2022,third_quarter,True,170000,60000,170000,in-house total (outside firms subsumed),3
Credit Suisse Securities (USA) LLC,client:106761,2023,first_quarter,True,450000,60000,450000,in-house total (outside firms subsumed),3
Credit Suisse Securities (USA) LLC,client:106761,2023,second_quarter,True,210000,60000,210000,in-house total (outside firms subsumed),3
Credit Suisse Securities (USA) LLC,client:106761,2023,third_quarter,False,0,60000,60000,outside sum (no in-house filing),2
Cross River Bank,client:202974,2022,first_quarter,True,50000,36000,50000,in-house total (outside firms subsumed),2
Cross River Bank,client:202974,2022,fourth_quarter,True,150000,86000,150000,in-house total (outside firms subsumed),3
Cross River Bank,client:202974,2022,second_quarter,True,50000,36000,50000,in-house total (outside firms subsumed),2
Cross River Bank,client:202974,2022,third_quarter,True,120000,66000,120000,in-house total (outside firms subsumed),3
Cross River Bank,client:202974,2023,first_quarter,True,150000,102000,150000,in-house total (outside firms subsumed),3
Cross River Bank,client:202974,2023,fourth_quarter,True,140000,194000,194000,outside sum (in-house filing under-reported),4
Cross River Bank,client:202974,2023,second_quarter,True,140000,105000,140000,in-house total (outside firms subsumed),3
Cross River Bank,client:202974,2023,third_quarter,True,140000,255000,255000,outside sum (in-house filing under-reported),4
Cross River Bank,client:202974,2024,first_quarter,True,120000,207000,207000,outside sum (in-house filing under-reported),4
Cross River Bank,client:202974,2024,fourth_quarter,True,140000,132000,140000,in-house total (outside firms subsumed),3
Cross River Bank,client:202974,2024,second_quarter,True,180000,230000,230000,outside sum (in-house filing under-reported),4
Cross River Bank,client:202974,2024,third_quarter,True,140000,99000,140000,in-house total (outside firms subsumed),3
Cross River Bank,client:202974,2025,first_quarter,True,130000,112000,130000,in-house total (outside firms subsumed),3
Cross River Bank,client:202974,2025,fourth_quarter,True,90000,45000,90000,in-house total (outside firms subsumed),2
Cross River Bank,client:202974,2025,second_quarter,True,90000,65000,90000,in-house total (outside firms subsumed),3
Cross River Bank,client:202974,2025,third_quarter,True,90000,45000,90000,in-house total (outside firms subsumed),2
Cross River Bank,client:202974,2026,first_quarter,True,90000,45000,90000,in-house total (outside firms subsumed),2
Crusoe Energy,client:55294,2023,fourth_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Crusoe Energy,client:55294,2023,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Crusoe Energy,client:55294,2023,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Crusoe Energy,client:55294,2024,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Crusoe Energy,client:55294,2024,fourth_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Crusoe Energy,client:55294,2024,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Crusoe Energy,client:55294,2024,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Crusoe Energy,client:55294,2025,first_quarter,False,0,20000,20000,outside sum (no in-house filing),1
Crusoe Energy,client:55294,2025,fourth_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Crusoe Energy,client:55294,2025,second_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Crusoe Energy,client:55294,2025,third_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Crusoe Energy,client:55294,2026,first_quarter,False,0,50000,50000,outside sum (no in-house filing),1
Crypto Council for Innovation,client:52259,2022,fourth_quarter,True,190000,130000,190000,in-house total (outside firms subsumed),3
Crypto Council for Innovation,client:52259,2022,third_quarter,True,160000,100000,160000,in-house total (outside firms subsumed),3
Crypto Council for Innovation,client:52259,2023,first_quarter,True,250000,145000,250000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2023,fourth_quarter,True,180000,170000,180000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2023,second_quarter,True,250000,170000,250000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2023,third_quarter,True,210000,170000,210000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2024,first_quarter,True,300000,160000,300000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2024,fourth_quarter,True,172000,140000,172000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2024,second_quarter,True,220000,150000,220000,in-house total (outside firms subsumed),5
Crypto Council for Innovation,client:52259,2024,third_quarter,True,172000,150000,172000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2025,first_quarter,True,128000,130000,130000,outside sum (in-house filing under-reported),4
Crypto Council for Innovation,client:52259,2025,fourth_quarter,True,300000,130000,300000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2025,second_quarter,True,330000,130000,330000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2025,third_quarter,True,200000,130000,200000,in-house total (outside firms subsumed),4
Crypto Council for Innovation,client:52259,2026,first_quarter,True,300000,100000,300000,in-house total (outside firms subsumed),3
DEFI EUDCATION FUND,client:64795,2025,first_quarter,False,0,15000,15000,outside sum (no in-house filing),1
DEFI EUDCATION FUND,client:64795,2025,fourth_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DEFI EUDCATION FUND,client:64795,2025,second_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DEFI EUDCATION FUND,client:64795,2025,third_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DEFI EUDCATION FUND,client:64795,2026,first_quarter,False,0,30000,30000,outside sum (no in-house filing),1
"DEMAND PROGRESS ACTION, INC",client:199776,2022,fourth_quarter,False,0,20000,20000,outside sum (no in-house filing),2
"DEMAND PROGRESS ACTION, INC",client:199776,2022,third_quarter,False,0,14000,14000,outside sum (no in-house filing),1
"DEMAND PROGRESS ACTION, INC",client:199776,2023,first_quarter,True,10000,10000,10000,in-house total (outside firms subsumed),2
"DEMAND PROGRESS ACTION, INC",client:199776,2023,fourth_quarter,True,30000,16000,30000,in-house total (outside firms subsumed),3
"DEMAND PROGRESS ACTION, INC",client:199776,2023,second_quarter,True,20000,20000,20000,in-house total (outside firms subsumed),2
"DEMAND PROGRESS ACTION, INC",client:199776,2023,third_quarter,False,0,20000,20000,outside sum (no in-house filing),1
"DEMAND PROGRESS ACTION, INC",client:199776,2024,first_quarter,True,30000,0,30000,in-house total (outside firms subsumed),1
"DEMAND PROGRESS ACTION, INC",client:199776,2024,fourth_quarter,True,20000,0,20000,in-house total (outside firms subsumed),1
"DEMAND PROGRESS ACTION, INC",client:199776,2024,second_quarter,True,30000,0,30000,in-house total (outside firms subsumed),1
"DEMAND PROGRESS ACTION, INC",client:199776,2024,third_quarter,True,10000,0,10000,in-house total (outside firms subsumed),1
"DEMAND PROGRESS ACTION, INC",client:199776,2025,first_quarter,True,70000,0,70000,in-house total (outside firms subsumed),1
"DEMAND PROGRESS ACTION, INC",client:199776,2025,fourth_quarter,True,40000,10000,40000,in-house total (outside firms subsumed),2
"DEMAND PROGRESS ACTION, INC",client:199776,2025,second_quarter,True,40000,10000,40000,in-house total (outside firms subsumed),2
"DEMAND PROGRESS ACTION, INC",client:199776,2025,third_quarter,True,40000,10000,40000,in-house total (outside firms subsumed),2
"DEMAND PROGRESS ACTION, INC",client:199776,2026,first_quarter,True,30000,10000,30000,in-house total (outside firms subsumed),2
DEMOCRACY DEFENDERS ACTION,client:69225,2025,fourth_quarter,False,0,40000,40000,outside sum (no in-house filing),1
DEMOCRACY DEFENDERS ACTION,client:69225,2025,third_quarter,False,0,40000,40000,outside sum (no in-house filing),1
DEMOCRACY DEFENDERS ACTION,client:69225,2026,first_quarter,False,0,40000,40000,outside sum (no in-house filing),1
DEUTSCHE BANK USA,client:127162,2022,fourth_quarter,False,0,60000,60000,outside sum (no in-house filing),1
DEUTSCHE BANK USA,client:127162,2022,second_quarter,False,0,60000,60000,outside sum (no in-house filing),1
DEUTSCHE BANK USA,client:127162,2022,third_quarter,False,0,60000,60000,outside sum (no in-house filing),1
DEUTSCHE BANK USA,client:127162,2023,first_quarter,False,0,100000,100000,outside sum (no in-house filing),2
DEUTSCHE BANK USA,client:127162,2023,fourth_quarter,False,0,120000,120000,outside sum (no in-house filing),2
DEUTSCHE BANK USA,client:127162,2023,second_quarter,False,0,120000,120000,outside sum (no in-house filing),2
DEUTSCHE BANK USA,client:127162,2023,third_quarter,False,0,120000,120000,outside sum (no in-house filing),2
DEUTSCHE BANK USA,client:127162,2024,first_quarter,False,0,120000,120000,outside sum (no in-house filing),2
DEUTSCHE BANK USA,client:127162,2024,fourth_quarter,False,0,80000,80000,outside sum (no in-house filing),2
DEUTSCHE BANK USA,client:127162,2024,second_quarter,False,0,120000,120000,outside sum (no in-house filing),2
DEUTSCHE BANK USA,client:127162,2024,third_quarter,False,0,120000,120000,outside sum (no in-house filing),2
DEUTSCHE BANK USA,client:127162,2025,first_quarter,False,0,60000,60000,outside sum (no in-house filing),1
DEUTSCHE BANK USA,client:127162,2025,fourth_quarter,False,0,60000,60000,outside sum (no in-house filing),1
DEUTSCHE BANK USA,client:127162,2025,second_quarter,False,0,60000,60000,outside sum (no in-house filing),1
DEUTSCHE BANK USA,client:127162,2025,third_quarter,False,0,60000,60000,outside sum (no in-house filing),1
DIGITAL ASSET (US) CORP,client:55431,2023,first_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DIGITAL ASSET (US) CORP,client:55431,2023,fourth_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DIGITAL ASSET (US) CORP,client:55431,2023,second_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DIGITAL ASSET (US) CORP,client:55431,2023,third_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DIGITAL ASSET (US) CORP,client:55431,2024,first_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DIGITAL ASSET (US) CORP,client:55431,2024,fourth_quarter,True,40000,30000,40000,in-house total (outside firms subsumed),2
DIGITAL ASSET (US) CORP,client:55431,2024,second_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DIGITAL ASSET (US) CORP,client:55431,2024,third_quarter,True,40000,30000,40000,in-house total (outside firms subsumed),2
DIGITAL ASSET (US) CORP,client:55431,2025,first_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DIGITAL ASSET (US) CORP,client:55431,2025,fourth_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DIGITAL ASSET (US) CORP,client:55431,2025,second_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DIGITAL ASSET (US) CORP,client:55431,2025,third_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DIGITAL ASSET (US) CORP,client:55431,2026,first_quarter,False,0,30000,30000,outside sum (no in-house filing),1
DIGITAL SOVEREIGNTY ALLIANCE,client:65329,2025,first_quarter,False,0,10000,10000,outside sum (no in-house filing),1
